inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,stock_ratio,anomaly_score,is_anomaly,anomaly_label
1553,PRD015,WH03,2024-08-18,958,0.5322222222222223,0.1242,0,Normal
1589,PRD015,WH01,2024-08-25,1401,0.7783333333333333,0.0591,0,Normal
1591,PRD015,WH02,2024-08-25,1130,0.6277777777777778,0.0756,0,Normal
1604,PRD015,WH04,2024-08-25,1232,0.6844444444444444,0.1345,0,Normal
1779,PRD015,WH01,2024-09-22,296,0.16444444444444445,0.0511,0,Normal
1812,PRD015,WH06,2024-09-22,1017,0.565,0.1353,0,Normal
1822,PRD015,WH08,2024-09-22,871,0.48388888888888887,0.1202,0,Normal
1903,PRD015,WH06,2024-10-06,1244,0.6911111111111111,0.1256,0,Normal
1951,PRD015,WH06,2024-10-13,1075,0.5972222222222222,0.1284,0,Normal
2070,PRD015,WH01,2024-11-03,917,0.5094444444444445,0.0911,0,Normal
2072,PRD015,WH02,2024-11-03,247,0.13722222222222222,0.0599,0,Normal
2107,PRD015,WH08,2024-11-03,575,0.3194444444444444,0.0767,0,Normal
2140,PRD015,WH05,2024-11-10,455,0.25277777777777777,0.1043,0,Normal
2193,PRD015,WH06,2024-11-17,1353,0.7516666666666667,0.11,0,Normal
2261,PRD015,WH01,2024-12-01,1506,0.8366666666666667,0.0631,0,Normal
2268,PRD015,WH02,2024-12-01,1126,0.6255555555555555,0.1128,0,Normal
2290,PRD015,WH06,2024-12-01,1334,0.7411111111111112,0.0573,0,Normal
2299,PRD015,WH08,2024-12-01,618,0.3433333333333333,0.0972,0,Normal
2313,PRD015,WH02,2024-12-08,757,0.42055555555555557,0.102,0,Normal
2327,PRD015,WH04,2024-12-08,1184,0.6577777777777778,0.1402,0,Normal
2341,PRD015,WH07,2024-12-08,1219,0.6772222222222222,0.0834,0,Normal
2391,PRD015,WH07,2024-12-15,588,0.32666666666666666,0.1101,0,Normal
2446,PRD015,WH08,2024-12-22,1074,0.5966666666666667,0.124,0,Normal
10,PRD016,WH02,2024-01-07,732,0.5566539923954372,0.1382,0,Normal
41,PRD016,WH07,2024-01-07,263,0.2,0.0804,0,Normal
43,PRD016,WH08,2024-01-07,749,0.5695817490494297,0.0954,0,Normal
100,PRD016,WH01,2024-01-21,1287,0.9787072243346008,0.0666,0,Normal
125,PRD016,WH05,2024-01-21,149,0.11330798479087452,0.0639,0,Normal
127,PRD016,WH06,2024-01-21,206,0.15665399239543726,0.0819,0,Normal
167,PRD016,WH04,2024-01-28,53,0.0403041825095057,0.0197,0,Normal
322,PRD016,WH06,2024-02-18,678,0.5155893536121673,0.145,0,Normal
369,PRD016,WH06,2024-02-25,1105,0.8403041825095057,0.0884,0,Normal
387,PRD016,WH01,2024-03-03,995,0.7566539923954373,0.1023,0,Normal
433,PRD016,WH01,2024-03-10,694,0.5277566539923955,0.113,0,Normal
579,PRD016,WH01,2024-03-31,390,0.2965779467680608,0.0825,0,Normal
653,PRD016,WH05,2024-04-07,272,0.20684410646387832,0.0843,0,Normal
678,PRD016,WH01,2024-04-14,266,0.20228136882129277,0.0662,0,Normal
698,PRD016,WH05,2024-04-14,845,0.6425855513307985,0.1207,0,Normal
824,PRD016,WH02,2024-05-05,1143,0.8692015209125475,0.0906,0,Normal
835,PRD016,WH04,2024-05-05,561,0.4266159695817491,0.1385,0,Normal
847,PRD016,WH06,2024-05-05,859,0.6532319391634981,0.1288,0,Normal
972,PRD016,WH02,2024-05-26,436,0.3315589353612167,0.1018,0,Normal
1044,PRD016,WH06,2024-06-02,499,0.379467680608365,0.114,0,Normal
1085,PRD016,WH05,2024-06-09,107,0.08136882129277566,0.0484,0,Normal
1133,PRD016,WH05,2024-06-16,476,0.36197718631178705,0.1141,0,Normal
1137,PRD016,WH06,2024-06-16,79,0.06007604562737642,0.0343,0,Normal
1161,PRD016,WH02,2024-06-23,742,0.5642585551330799,0.1256,0,Normal
1180,PRD016,WH05,2024-06-23,772,0.5870722433460076,0.1305,0,Normal
1197,PRD016,WH08,2024-06-23,745,0.5665399239543726,0.101,0,Normal
1220,PRD016,WH04,2024-06-30,666,0.5064638783269962,0.1508,0,Normal
1234,PRD016,WH06,2024-06-30,871,0.6623574144486692,0.1381,0,Normal
1244,PRD016,WH08,2024-06-30,753,0.5726235741444867,0.101,0,Normal
1356,PRD016,WH02,2024-07-21,867,0.6593155893536121,0.1255,0,Normal
1418,PRD016,WH05,2024-07-28,601,0.4570342205323194,0.1506,0,Normal
1431,PRD016,WH07,2024-07-28,1315,1.0,0.0573,0,Normal
1506,PRD016,WH03,2024-08-11,586,0.44562737642585554,0.145,0,Normal
1572,PRD016,WH06,2024-08-18,895,0.6806083650190115,0.1354,0,Normal
1577,PRD016,WH07,2024-08-18,1023,0.7779467680608365,0.0984,0,Normal
1637,PRD016,WH01,2024-09-01,499,0.379467680608365,0.1016,0,Normal
1644,PRD016,WH02,2024-09-01,1107,0.8418250950570342,0.1165,0,Normal
1755,PRD016,WH05,2024-09-15,506,0.38479087452471483,0.1038,0,Normal
1762,PRD016,WH06,2024-09-15,545,0.4144486692015209,0.1413,0,Normal
1942,PRD016,WH04,2024-10-13,554,0.42129277566539924,0.1463,0,Normal
1956,PRD016,WH06,2024-10-13,722,0.5490494296577947,0.1248,0,Normal
2004,PRD016,WH06,2024-10-20,733,0.5574144486692015,0.1295,0,Normal
2038,PRD016,WH04,2024-10-27,1030,0.7832699619771863,0.1404,0,Normal
2151,PRD016,WH07,2024-11-10,876,0.6661596958174905,0.1172,0,Normal
2226,PRD016,WH03,2024-11-24,558,0.42433460076045626,0.1198,0,Normal
2338,PRD016,WH06,2024-12-08,387,0.29429657794676806,0.1096,0,Normal
2357,PRD016,WH01,2024-12-15,150,0.11406844106463879,0.003,0,Normal
2394,PRD016,WH07,2024-12-15,940,0.714828897338403,0.1267,0,Normal
2447,PRD016,WH08,2024-12-22,211,0.16045627376425856,0.0573,0,Normal
2475,PRD016,WH05,2024-12-29,492,0.3741444866920152,0.1169,0,Normal
65,PRD017,WH03,2024-01-14,1257,0.6201282683769117,0.0906,0,Normal
124,PRD017,WH05,2024-01-21,1261,0.622101628021707,0.1318,0,Normal
162,PRD017,WH03,2024-01-28,1527,0.753330044400592,0.1306,0,Normal
171,PRD017,WH05,2024-01-28,156,0.07696102614701529,0.056,0,Normal
267,PRD017,WH05,2024-02-11,2027,1.0,0.0559,0,Normal
350,PRD017,WH03,2024-02-25,1573,0.7760236803157375,0.0418,0,Normal
399,PRD017,WH03,2024-03-03,331,0.16329551060680808,0.0889,0,Normal
412,PRD017,WH05,2024-03-03,1556,0.7676369018253577,0.0514,0,Normal
421,PRD017,WH07,2024-03-03,358,0.1766156882091761,0.0795,0,Normal
464,PRD017,WH06,2024-03-10,1064,0.5249136655155402,0.1265,0,Normal
582,PRD017,WH01,2024-03-31,1987,0.9802664035520473,0.0007,0,Normal
619,PRD017,WH08,2024-03-31,1457,0.7187962506166748,0.0895,0,Normal
663,PRD017,WH07,2024-04-07,1288,0.635421805624075,0.1321,0,Normal
685,PRD017,WH03,2024-04-14,1712,0.844597927972373,0.0635,0,Normal
807,PRD017,WH07,2024-04-28,1123,0.5540207202762704,0.1256,0,Normal
819,PRD017,WH01,2024-05-05,1229,0.6063147508633449,0.1166,0,Normal
856,PRD017,WH07,2024-05-05,1229,0.6063147508633449,0.134,0,Normal
912,PRD017,WH08,2024-05-12,1408,0.6946225949679329,0.0602,0,Normal
975,PRD017,WH03,2024-05-26,1507,0.7434632461766156,0.1214,0,Normal
1091,PRD017,WH06,2024-06-09,968,0.47755303404045385,0.1388,0,Normal
1235,PRD017,WH06,2024-06-30,1246,0.6147015293537247,0.1097,0,Normal
1253,PRD017,WH01,2024-07-07,1273,0.6280217069560927,0.1074,0,Normal
1334,PRD017,WH07,2024-07-14,864,0.426245683275777,0.128,0,Normal
1468,PRD017,WH05,2024-08-04,957,0.4721262950172669,0.1116,0,Normal
1475,PRD017,WH06,2024-08-04,836,0.41243216576221015,0.1133,0,Normal
1478,PRD017,WH07,2024-08-04,1001,0.4938332511100148,0.1088,0,Normal
1546,PRD017,WH02,2024-08-18,1602,0.7903305377405032,0.1001,0,Normal
1642,PRD017,WH02,2024-09-01,524,0.2585101134681796,0.1155,0,Normal
1727,PRD017,WH08,2024-09-08,1348,0.6650222002960039,0.1005,0,Normal
1765,PRD017,WH07,2024-09-15,996,0.4913665515540207,0.1371,0,Normal
1780,PRD017,WH01,2024-09-22,930,0.45880611741489885,0.082,0,Normal
1906,PRD017,WH06,2024-10-06,1869,0.9220522940305871,0.0755,0,Normal
1981,PRD017,WH03,2024-10-20,535,0.26393685249136656,0.1021,0,Normal
2045,PRD017,WH05,2024-10-27,1532,0.7557967439565861,0.0707,0,Normal
2086,PRD017,WH04,2024-11-03,326,0.160828811050814,0.1029,0,Normal
2108,PRD017,WH08,2024-11-03,829,0.40897878638381846,0.1163,0,Normal
2142,PRD017,WH05,2024-11-10,0,0.0,0.0113,0,Normal
2171,PRD017,WH02,2024-11-17,681,0.3359644795263937,0.0905,0,Normal
2178,PRD017,WH03,2024-11-17,480,0.23680315737543167,0.1026,0,Normal
2229,PRD017,WH04,2024-11-24,794,0.39171188949185987,0.1187,0,Normal
2241,PRD017,WH06,2024-11-24,663,0.327084361124815,0.0932,0,Normal
2266,PRD017,WH02,2024-12-01,1451,0.715836211149482,0.0995,0,Normal
2277,PRD017,WH04,2024-12-01,929,0.45831277750370003,0.1049,0,Normal
2409,PRD017,WH02,2024-12-22,1767,0.8717316230883079,0.0344,0,Normal
2462,PRD017,WH03,2024-12-29,1135,0.5599407992106561,0.125,0,Normal
26,PRD018,WH05,2024-01-07,1454,0.6010748243075651,0.1191,0,Normal
49,PRD018,WH01,2024-01-14,1628,0.6730053741215378,0.0198,0,Normal
128,PRD018,WH06,2024-01-21,1966,0.812732534105002,0.0694,0,Normal
160,PRD018,WH03,2024-01-28,662,0.2736668044646548,0.0986,0,Normal
198,PRD018,WH01,2024-02-04,2136,0.8830095080611823,-0.0001,1,Anomaly
207,PRD018,WH03,2024-02-04,1963,0.8114923522116577,0.0298,0,Normal
277,PRD018,WH07,2024-02-11,1412,0.5837122778007441,0.1155,0,Normal
288,PRD018,WH08,2024-02-11,1363,0.5634559735427863,0.1162,0,Normal
329,PRD018,WH07,2024-02-18,221,0.09136006614303431,0.071,0,Normal
410,PRD018,WH05,2024-03-03,1172,0.48449772633319554,0.1129,0,Normal
518,PRD018,WH07,2024-03-17,2419,1.0,-0.0279,1,Anomaly
524,PRD018,WH08,2024-03-17,140,0.05787515502273667,0.0331,0,Normal
543,PRD018,WH03,2024-03-24,1560,0.6448945845390658,0.1064,0,Normal
669,PRD018,WH08,2024-04-07,1941,0.802397684993799,-0.0204,1,Anomaly
728,PRD018,WH02,2024-04-21,547,0.2261264985531211,0.1113,0,Normal
734,PRD018,WH03,2024-04-21,1106,0.4572137246796197,0.1029,0,Normal
746,PRD018,WH05,2024-04-21,1179,0.48739148408433236,0.1456,0,Normal
862,PRD018,WH08,2024-05-05,270,0.11161637040099215,0.0735,0,Normal
929,PRD018,WH03,2024-05-19,844,0.34890450599421247,0.095,0,Normal
959,PRD018,WH08,2024-05-19,1436,0.593633732947499,0.0894,0,Normal
1055,PRD018,WH08,2024-06-02,52,0.02149648615130219,0.007,0,Normal
1127,PRD018,WH04,2024-06-16,2419,1.0,-0.0246,1,Anomaly
1174,PRD018,WH04,2024-06-23,1641,0.6783794956593634,0.1108,0,Normal
1201,PRD018,WH01,2024-06-30,1384,0.5721372467961968,0.0947,0,Normal
1223,PRD018,WH04,2024-06-30,1052,0.4348904505994213,0.1489,0,Normal
1349,PRD018,WH01,2024-07-21,659,0.27242662257131045,0.0463,0,Normal
1351,PRD018,WH02,2024-07-21,1972,0.8152128978916908,0.0441,0,Normal
1358,PRD018,WH03,2024-07-21,1014,0.41918147995039273,0.1158,0,Normal
1419,PRD018,WH05,2024-07-28,2141,0.8850764778834229,0.0287,0,Normal
1448,PRD018,WH02,2024-08-04,1518,0.6275320380322448,0.0228,0,Normal
1472,PRD018,WH06,2024-08-04,1667,0.6891277387350144,0.1041,0,Normal
1514,PRD018,WH05,2024-08-11,2273,0.9396444811905746,-0.0177,1,Anomaly
1530,PRD018,WH07,2024-08-11,1141,0.4716825134353038,0.1298,0,Normal
1737,PRD018,WH02,2024-09-15,1751,0.7238528317486564,0.11,0,Normal
1741,PRD018,WH03,2024-09-15,1702,0.7035965274906987,0.1213,0,Normal
1773,PRD018,WH08,2024-09-15,772,0.3191401405539479,0.1006,0,Normal
2167,PRD018,WH02,2024-11-17,1264,0.5225299710624225,0.0824,0,Normal
2326,PRD018,WH04,2024-12-08,2419,1.0,-0.0003,1,Anomaly
2367,PRD018,WH03,2024-12-15,1803,0.7453493178999586,0.0882,0,Normal
2393,PRD018,WH07,2024-12-15,1652,0.6829268292682927,0.0781,0,Normal
2428,PRD018,WH05,2024-12-22,1735,0.7172385283174866,0.0317,0,Normal
2453,PRD018,WH01,2024-12-29,1677,0.6932616783794957,0.066,0,Normal
2482,PRD018,WH06,2024-12-29,1220,0.5043406366267053,0.1104,0,Normal
2489,PRD018,WH07,2024-12-29,1485,0.6138900372054568,0.1184,0,Normal
2493,PRD018,WH08,2024-12-29,1539,0.6362133112856553,0.1175,0,Normal
12,PRD019,WH02,2024-01-07,1271,0.6637075718015666,0.0759,0,Normal
230,PRD019,WH07,2024-02-04,633,0.33054830287206266,0.1045,0,Normal
295,PRD019,WH02,2024-02-18,749,0.39112271540469973,0.1017,0,Normal
309,PRD019,WH04,2024-02-18,1029,0.5373368146214099,0.1252,0,Normal
408,PRD019,WH04,2024-03-03,1293,0.6751958224543081,0.1226,0,Normal
414,PRD019,WH05,2024-03-03,621,0.32428198433420363,0.1166,0,Normal
489,PRD019,WH02,2024-03-17,1433,0.7483028720626632,0.0801,0,Normal
597,PRD019,WH04,2024-03-31,299,0.15613577023498695,0.0932,0,Normal
613,PRD019,WH07,2024-03-31,322,0.1681462140992167,0.0666,0,Normal
642,PRD019,WH03,2024-04-07,1247,0.6511749347258485,0.1208,0,Normal
683,PRD019,WH02,2024-04-14,989,0.5164490861618799,0.1103,0,Normal
739,PRD019,WH04,2024-04-21,1454,0.7592689295039164,0.0878,0,Normal
805,PRD019,WH07,2024-04-28,1213,0.633420365535248,0.0985,0,Normal
839,PRD019,WH04,2024-05-05,1093,0.570757180156658,0.099,0,Normal
914,PRD019,WH01,2024-05-19,1528,0.7979112271540469,0.0807,0,Normal
951,PRD019,WH07,2024-05-19,1034,0.5399477806788512,0.0611,0,Normal
962,PRD019,WH01,2024-05-26,816,0.4261096605744125,0.0946,0,Normal
984,PRD019,WH04,2024-05-26,538,0.2809399477806789,0.1013,0,Normal
1046,PRD019,WH07,2024-06-02,545,0.2845953002610966,0.1046,0,Normal
1099,PRD019,WH08,2024-06-09,1050,0.5483028720626631,0.1023,0,Normal
1179,PRD019,WH05,2024-06-23,1064,0.5556135770234987,0.1121,0,Normal
1322,PRD019,WH05,2024-07-14,1744,0.9107049608355091,0.0711,0,Normal
1346,PRD019,WH01,2024-07-21,1178,0.6151436031331593,0.086,0,Normal
1445,PRD019,WH01,2024-08-04,1288,0.6725848563968668,0.0665,0,Normal
1655,PRD019,WH04,2024-09-01,1557,0.8130548302872063,0.0933,0,Normal
1678,PRD019,WH08,2024-09-01,480,0.2506527415143603,0.0957,0,Normal
1723,PRD019,WH08,2024-09-08,553,0.2887728459530026,0.0934,0,Normal
1769,PRD019,WH07,2024-09-15,1090,0.5691906005221932,0.0702,0,Normal
1792,PRD019,WH03,2024-09-22,1704,0.8898172323759791,0.042,0,Normal
1817,PRD019,WH07,2024-09-22,942,0.4919060052219321,0.1034,0,Normal
1895,PRD019,WH04,2024-10-06,1761,0.9195822454308094,0.0471,0,Normal
1905,PRD019,WH06,2024-10-06,1497,0.7817232375979112,0.0854,0,Normal
1976,PRD019,WH02,2024-10-20,1819,0.9498694516971279,0.0042,0,Normal
2011,PRD019,WH08,2024-10-20,1001,0.5227154046997389,0.0552,0,Normal
2031,PRD019,WH03,2024-10-27,1629,0.8506527415143603,0.0293,0,Normal
2088,PRD019,WH04,2024-11-03,817,0.4266318537859008,0.132,0,Normal
2089,PRD019,WH05,2024-11-03,1085,0.566579634464752,0.0723,0,Normal
2119,PRD019,WH02,2024-11-10,483,0.25221932114882506,0.0578,0,Normal
2125,PRD019,WH03,2024-11-10,1538,0.8031331592689295,0.075,0,Normal
2148,PRD019,WH06,2024-11-10,1869,0.9759791122715404,0.033,0,Normal
2153,PRD019,WH07,2024-11-10,0,0.0,-0.019,1,Anomaly
2182,PRD019,WH04,2024-11-17,1650,0.8616187989556136,0.0818,0,Normal
2332,PRD019,WH05,2024-12-08,1275,0.6657963446475196,0.1027,0,Normal
2414,PRD019,WH03,2024-12-22,1133,0.591644908616188,0.0617,0,Normal
2426,PRD019,WH05,2024-12-22,1308,0.6830287206266319,0.0697,0,Normal
2448,PRD019,WH08,2024-12-22,1036,0.5409921671018276,0.1137,0,Normal
2483,PRD019,WH06,2024-12-29,1117,0.5832898172323759,0.1207,0,Normal
2492,PRD019,WH08,2024-12-29,447,0.23342036553524803,0.0751,0,Normal
3,PRD020,WH01,2024-01-07,537,0.3238841978287093,0.1043,0,Normal
16,PRD020,WH03,2024-01-07,1364,0.8226779252110977,0.1067,0,Normal
79,PRD020,WH06,2024-01-14,1658,1.0,0.0337,0,Normal
88,PRD020,WH07,2024-01-14,1198,0.7225572979493365,0.1042,0,Normal
102,PRD020,WH01,2024-01-21,1252,0.7551266586248492,0.081,0,Normal
142,PRD020,WH08,2024-01-21,1658,1.0,0.01,0,Normal
176,PRD020,WH06,2024-01-28,1286,0.7756332931242461,0.0874,0,Normal
181,PRD020,WH07,2024-01-28,831,0.5012062726176115,0.1298,0,Normal
234,PRD020,WH07,2024-02-04,554,0.3341375150784077,0.1235,0,Normal
253,PRD020,WH03,2024-02-11,1453,0.876357056694813,0.0528,0,Normal
275,PRD020,WH06,2024-02-11,1081,0.6519903498190591,0.0952,0,Normal
384,PRD020,WH08,2024-02-25,876,0.5283474065138721,0.1219,0,Normal
432,PRD020,WH08,2024-03-03,1146,0.6911942098914354,0.0674,0,Normal
479,PRD020,WH08,2024-03-10,627,0.3781664656212304,0.0963,0,Normal
512,PRD020,WH06,2024-03-17,1301,0.784680337756333,0.0899,0,Normal
571,PRD020,WH08,2024-03-24,1028,0.6200241254523522,0.1019,0,Normal
629,PRD020,WH01,2024-04-07,618,0.37273823884197826,0.1108,0,Normal
722,PRD020,WH01,2024-04-21,1158,0.6984318455971049,0.1004,0,Normal
740,PRD020,WH04,2024-04-21,1122,0.6767189384800965,0.1336,0,Normal
791,PRD020,WH04,2024-04-28,241,0.14535585042219543,0.0972,0,Normal
827,PRD020,WH02,2024-05-05,936,0.5645355850422196,0.1283,0,Normal
882,PRD020,WH03,2024-05-12,319,0.19240048250904704,0.097,0,Normal
913,PRD020,WH01,2024-05-19,936,0.5645355850422196,0.1132,0,Normal
954,PRD020,WH07,2024-05-19,1123,0.6773220747889023,0.1209,0,Normal
980,PRD020,WH04,2024-05-26,802,0.4837153196622437,0.1251,0,Normal
1028,PRD020,WH04,2024-06-02,965,0.5820265379975874,0.141,0,Normal
1054,PRD020,WH08,2024-06-02,1173,0.7074788902291917,0.1003,0,Normal
1064,PRD020,WH02,2024-06-09,1658,1.0,0.0032,0,Normal
1090,PRD020,WH06,2024-06-09,565,0.3407720144752714,0.1287,0,Normal
1140,PRD020,WH06,2024-06-16,731,0.4408926417370326,0.1137,0,Normal
1186,PRD020,WH06,2024-06-23,1256,0.7575392038600723,0.1007,0,Normal
1203,PRD020,WH01,2024-06-30,1269,0.7653799758745476,0.0956,0,Normal
1207,PRD020,WH02,2024-06-30,1068,0.6441495778045838,0.1191,0,Normal
1214,PRD020,WH03,2024-06-30,1031,0.6218335343787696,0.1428,0,Normal
1233,PRD020,WH06,2024-06-30,1152,0.6948130277442702,0.124,0,Normal
1264,PRD020,WH03,2024-07-07,1125,0.6785283474065139,0.126,0,Normal
1268,PRD020,WH04,2024-07-07,1470,0.8866103739445115,0.0611,0,Normal
1386,PRD020,WH07,2024-07-21,1658,1.0,0.0439,0,Normal
1392,PRD020,WH08,2024-07-21,874,0.5271411338962606,0.1204,0,Normal
1424,PRD020,WH06,2024-07-28,1018,0.6139927623642943,0.1451,0,Normal
1450,PRD020,WH02,2024-08-04,918,0.5536791314837153,0.143,0,Normal
1457,PRD020,WH03,2024-08-04,1252,0.7551266586248492,0.0929,0,Normal
1462,PRD020,WH04,2024-08-04,895,0.5398069963811821,0.1457,0,Normal
1496,PRD020,WH02,2024-08-11,528,0.31845597104945716,0.1102,0,Normal
1512,PRD020,WH04,2024-08-11,760,0.4583835946924005,0.1438,0,Normal
1538,PRD020,WH01,2024-08-18,1221,0.7364294330518697,0.0803,0,Normal
1545,PRD020,WH02,2024-08-18,1289,0.7774427020506635,0.1075,0,Normal
1619,PRD020,WH06,2024-08-25,1391,0.838962605548854,0.0689,0,Normal
1735,PRD020,WH02,2024-09-15,1109,0.6688781664656213,0.0843,0,Normal
1751,PRD020,WH04,2024-09-15,269,0.16224366706875754,0.0567,0,Normal
1782,PRD020,WH01,2024-09-22,987,0.5952955367913149,0.123,0,Normal
1785,PRD020,WH02,2024-09-22,632,0.38118214716525933,0.1336,0,Normal
1793,PRD020,WH03,2024-09-22,1170,0.7056694813027744,0.1083,0,Normal
1797,PRD020,WH04,2024-09-22,1225,0.7388419782870929,0.0975,0,Normal
1831,PRD020,WH02,2024-09-29,985,0.5940892641737032,0.113,0,Normal
1858,PRD020,WH06,2024-09-29,1435,0.8655006031363088,0.0884,0,Normal
1963,PRD020,WH08,2024-10-13,754,0.45476477683956573,0.1219,0,Normal
2008,PRD020,WH07,2024-10-20,591,0.35645355850422195,0.0832,0,Normal
2128,PRD020,WH03,2024-11-10,1352,0.8154402895054282,0.0926,0,Normal
2136,PRD020,WH04,2024-11-10,590,0.3558504221954162,0.1004,0,Normal
2445,PRD020,WH08,2024-12-22,1301,0.784680337756333,0.0663,0,Normal
2464,PRD020,WH03,2024-12-29,963,0.5808202653799759,0.1436,0,Normal
2470,PRD020,WH04,2024-12-29,664,0.40048250904704463,0.1277,0,Normal
5,PRD021,WH01,2024-01-07,889,0.5174621653084982,0.1244,0,Normal
84,PRD021,WH06,2024-01-14,1059,0.6164144353899884,0.1017,0,Normal
119,PRD021,WH04,2024-01-21,1298,0.7555296856810244,0.1211,0,Normal
130,PRD021,WH06,2024-01-21,978,0.5692665890570431,0.1158,0,Normal
157,PRD021,WH03,2024-01-28,433,0.2520372526193248,0.1202,0,Normal
340,PRD021,WH01,2024-02-25,971,0.5651920838183935,0.063,0,Normal
485,PRD021,WH01,2024-03-17,779,0.45343422584400467,0.1168,0,Normal
564,PRD021,WH06,2024-03-24,1441,0.8387660069848661,0.096,0,Normal
565,PRD021,WH07,2024-03-24,1141,0.6641443538998836,0.1247,0,Normal
605,PRD021,WH05,2024-03-31,652,0.37951105937136204,0.136,0,Normal
721,PRD021,WH01,2024-04-21,1025,0.5966239813736903,0.1084,0,Normal
793,PRD021,WH05,2024-04-28,1117,0.6501746216530849,0.1327,0,Normal
829,PRD021,WH03,2024-05-05,843,0.49068684516880096,0.131,0,Normal
842,PRD021,WH05,2024-05-05,768,0.4470314318975553,0.1456,0,Normal
875,PRD021,WH02,2024-05-12,1131,0.6583236321303841,0.1281,0,Normal
895,PRD021,WH06,2024-05-12,1288,0.7497089639115251,0.1264,0,Normal
905,PRD021,WH07,2024-05-12,1158,0.6740395809080326,0.1198,0,Normal
971,PRD021,WH02,2024-05-26,1138,0.6623981373690337,0.1207,0,Normal
998,PRD021,WH07,2024-05-26,1660,0.9662398137369034,0.0344,0,Normal
1050,PRD021,WH07,2024-06-02,1372,0.7986030267753201,0.0822,0,Normal
1095,PRD021,WH07,2024-06-09,1459,0.8492433061699651,0.0949,0,Normal
1157,PRD021,WH01,2024-06-23,1438,0.8370197904540163,0.0779,0,Normal
1171,PRD021,WH04,2024-06-23,941,0.5477299185098953,0.1082,0,Normal
1215,PRD021,WH03,2024-06-30,1224,0.7124563445867288,0.1208,0,Normal
1221,PRD021,WH04,2024-06-30,903,0.5256111757857974,0.1498,0,Normal
1290,PRD021,WH07,2024-07-07,989,0.5756693830034925,0.1302,0,Normal
1301,PRD021,WH01,2024-07-14,1150,0.6693830034924331,0.1188,0,Normal
1310,PRD021,WH03,2024-07-14,1172,0.6821885913853318,0.0862,0,Normal
1366,PRD021,WH04,2024-07-21,1123,0.6536670547147846,0.1303,0,Normal
1497,PRD021,WH02,2024-08-11,767,0.44644935972060534,0.1216,0,Normal
1527,PRD021,WH07,2024-08-11,696,0.4051222351571595,0.108,0,Normal
1533,PRD021,WH08,2024-08-11,969,0.5640279394644936,0.1234,0,Normal
1583,PRD021,WH08,2024-08-18,1284,0.7473806752037253,0.0844,0,Normal
1609,PRD021,WH05,2024-08-25,565,0.3288707799767171,0.137,0,Normal
1620,PRD021,WH06,2024-08-25,792,0.4610011641443539,0.1384,0,Normal
1851,PRD021,WH05,2024-09-29,942,0.5483119906868452,0.1478,0,Normal
2041,PRD021,WH05,2024-10-27,742,0.4318975552968568,0.1001,0,Normal
2063,PRD021,WH08,2024-10-27,872,0.5075669383003493,0.1292,0,Normal
2068,PRD021,WH01,2024-11-03,799,0.4650756693830035,0.109,0,Normal
2092,PRD021,WH05,2024-11-03,860,0.5005820721769499,0.1421,0,Normal
2159,PRD021,WH08,2024-11-10,1062,0.6181606519208381,0.0702,0,Normal
2201,PRD021,WH07,2024-11-17,1318,0.7671711292200233,0.1273,0,Normal
2345,PRD021,WH07,2024-12-08,975,0.5675203725261933,0.131,0,Normal
2382,PRD021,WH05,2024-12-15,612,0.3562281722933644,0.1336,0,Normal
2416,PRD021,WH03,2024-12-22,1248,0.7264260768335273,0.1361,0,Normal
2449,PRD021,WH01,2024-12-29,954,0.5552968568102444,0.1219,0,Normal
22,PRD022,WH04,2024-01-07,814,0.9044444444444445,0.0992,0,Normal
29,PRD022,WH05,2024-01-07,150,0.16666666666666666,0.0762,0,Normal
62,PRD022,WH03,2024-01-14,133,0.14777777777777779,0.0741,0,Normal
98,PRD022,WH01,2024-01-21,385,0.42777777777777776,0.049,0,Normal
129,PRD022,WH06,2024-01-21,480,0.5333333333333333,0.1224,0,Normal
148,PRD022,WH01,2024-01-28,381,0.42333333333333334,0.0847,0,Normal
158,PRD022,WH03,2024-01-28,544,0.6044444444444445,0.1185,0,Normal
203,PRD022,WH02,2024-02-04,417,0.4633333333333333,0.1146,0,Normal
221,PRD022,WH05,2024-02-04,696,0.7733333333333333,0.1201,0,Normal
327,PRD022,WH07,2024-02-18,739,0.8211111111111111,0.0769,0,Normal
334,PRD022,WH08,2024-02-18,801,0.89,0.0828,0,Normal
345,PRD022,WH02,2024-02-25,289,0.3211111111111111,0.0937,0,Normal
351,PRD022,WH03,2024-02-25,715,0.7944444444444444,0.0966,0,Normal
462,PRD022,WH05,2024-03-10,763,0.8477777777777777,0.0725,0,Normal
498,PRD022,WH03,2024-03-17,522,0.58,0.1176,0,Normal
507,PRD022,WH05,2024-03-17,201,0.22333333333333333,0.0707,0,Normal
573,PRD022,WH08,2024-03-24,542,0.6022222222222222,0.1021,0,Normal
616,PRD022,WH07,2024-03-31,618,0.6866666666666666,0.1246,0,Normal
624,PRD022,WH08,2024-03-31,485,0.5388888888888889,0.104,0,Normal
643,PRD022,WH04,2024-04-07,539,0.5988888888888889,0.1236,0,Normal
679,PRD022,WH02,2024-04-14,118,0.13111111111111112,0.0425,0,Normal
714,PRD022,WH07,2024-04-14,543,0.6033333333333334,0.1186,0,Normal
